ppm,intensity
8.113833,0.00000322
8.112428,0.00000323
8.111024,0.00000324
8.109620,0.00000325
8.108216,0.00000326
8.106812,0.00000327
8.105407,0.00000328
8.104003,0.00000329
8.102599,0.00000330
8.101195,0.00000331
8.099791,0.00000332
8.098386,0.00000333
8.096982,0.00000334
8.095578,0.00000335
8.094174,0.00000336
8.092770,0.00000337
8.091365,0.00000338
8.089961,0.00000339
8.088557,0.00000340
8.087153,0.00000341
8.085749,0.00000342
8.084344,0.00000343
8.082940,0.00000344
8.081536,0.00000345
8.080132,0.00000346
8.078727,0.00000347
8.077323,0.00000348
8.075919,0.00000350
8.074515,0.00000351
8.073111,0.00000352
8.071706,0.00000353
8.070302,0.00000354
8.068898,0.00000355
8.067494,0.00000356
8.066090,0.00000357
8.064685,0.00000358
8.063281,0.00000359
8.061877,0.00000361
8.060473,0.00000362
8.059069,0.00000363
8.057664,0.00000364
8.056260,0.00000365
8.054856,0.00000366
8.053452,0.00000368
8.052048,0.00000369
8.050643,0.00000370
8.049239,0.00000371
8.047835,0.00000372
8.046431,0.00000373
8.045026,0.00000375
8.043622,0.00000376
8.042218,0.00000377
8.040814,0.00000378
8.039410,0.00000379
8.038005,0.00000381
8.036601,0.00000382
8.035197,0.00000383
8.033793,0.00000384
8.032389,0.00000386
8.030984,0.00000387
8.029580,0.00000388
8.028176,0.00000389
8.026772,0.00000391
8.025368,0.00000392
8.023963,0.00000393
8.022559,0.00000395
8.021155,0.00000396
8.019751,0.00000397
8.018347,0.00000399
8.016942,0.00000400
8.015538,0.00000401
8.014134,0.00000403
8.012730,0.00000404
8.011325,0.00000405
8.009921,0.00000407
8.008517,0.00000408
8.007113,0.00000409
8.005709,0.00000411
8.004304,0.00000412
8.002900,0.00000414
8.001496,0.00000415
8.000092,0.00000416
7.998688,0.00000418
7.997283,0.00000419
7.995879,0.00000421
7.994475,0.00000422
7.993071,0.00000423
7.991667,0.00000425
7.990262,0.00000426
7.988858,0.00000428
7.987454,0.00000429
7.986050,0.00000431
7.984646,0.00000432
7.983241,0.00000434
7.981837,0.00000435
7.980433,0.00000437
7.979029,0.00000438
7.977624,0.00000440
7.976220,0.00000441
7.974816,0.00000443
7.973412,0.00000445
7.972008,0.00000446
7.970603,0.00000448
7.969199,0.00000449
7.967795,0.00000451
7.966391,0.00000452
7.964987,0.00000454
7.963582,0.00000456
7.962178,0.00000457
7.960774,0.00000459
7.959370,0.00000461
7.957966,0.00000462
7.956561,0.00000464
7.955157,0.00000466
7.953753,0.00000467
7.952349,0.00000469
7.950945,0.00000471
7.949540,0.00000472
7.948136,0.00000474
7.946732,0.00000476
7.945328,0.00000478
7.943923,0.00000479
7.942519,0.00000481
7.941115,0.00000483
7.939711,0.00000485
7.938307,0.00000486
7.936902,0.00000488
7.935498,0.00000490
7.934094,0.00000492
7.932690,0.00000494
7.931286,0.00000495
7.929881,0.00000497
7.928477,0.00000499
7.927073,0.00000501
7.925669,0.00000503
7.924265,0.00000505
7.922860,0.00000507
7.921456,0.00000509
7.920052,0.00000511
7.918648,0.00000512
7.917244,0.00000514
7.915839,0.00000516
7.914435,0.00000518
7.913031,0.00000520
7.911627,0.00000522
7.910222,0.00000524
7.908818,0.00000526
7.907414,0.00000528
7.906010,0.00000530
7.904606,0.00000532
7.903201,0.00000535
7.901797,0.00000537
7.900393,0.00000539
7.898989,0.00000541
7.897585,0.00000543
7.896180,0.00000545
7.894776,0.00000547
7.893372,0.00000549
7.891968,0.00000551
7.890564,0.00000554
7.889159,0.00000556
7.887755,0.00000558
7.886351,0.00000560
7.884947,0.00000562
7.883543,0.00000565
7.882138,0.00000567
7.880734,0.00000569
7.879330,0.00000572
7.877926,0.00000574
7.876521,0.00000576
7.875117,0.00000578
7.873713,0.00000581
7.872309,0.00000583
7.870905,0.00000586
7.869500,0.00000588
7.868096,0.00000590
7.866692,0.00000593
7.865288,0.00000595
7.863884,0.00000598
7.862479,0.00000600
7.861075,0.00000603
7.859671,0.00000605
7.858267,0.00000608
7.856863,0.00000610
7.855458,0.00000613
7.854054,0.00000615
7.852650,0.00000618
7.851246,0.00000620
7.849842,0.00000623
7.848437,0.00000626
7.847033,0.00000628
7.845629,0.00000631
7.844225,0.00000634
7.842820,0.00000636
7.841416,0.00000639
7.840012,0.00000642
7.838608,0.00000644
7.837204,0.00000647
7.835799,0.00000650
7.834395,0.00000653
7.832991,0.00000656
7.831587,0.00000658
7.830183,0.00000661
7.828778,0.00000664
7.827374,0.00000667
7.825970,0.00000670
7.824566,0.00000673
7.823162,0.00000676
7.821757,0.00000679
7.820353,0.00000682
7.818949,0.00000685
7.817545,0.00000688
7.816141,0.00000691
7.814736,0.00000694
7.813332,0.00000697
7.811928,0.00000700
7.810524,0.00000703
7.809119,0.00000706
7.807715,0.00000709
7.806311,0.00000713
7.804907,0.00000716
7.803503,0.00000719
7.802098,0.00000722
7.800694,0.00000726
7.799290,0.00000729
7.797886,0.00000732
7.796482,0.00000736
7.795077,0.00000739
7.793673,0.00000742
7.792269,0.00000746
7.790865,0.00000749
7.789461,0.00000753
7.788056,0.00000756
7.786652,0.00000760
7.785248,0.00000763
7.783844,0.00000767
7.782440,0.00000771
7.781035,0.00000774
7.779631,0.00000778
7.778227,0.00000781
7.776823,0.00000785
7.775418,0.00000789
7.774014,0.00000793
7.772610,0.00000796
7.771206,0.00000800
7.769802,0.00000804
7.768397,0.00000808
7.766993,0.00000812
7.765589,0.00000816
7.764185,0.00000820
7.762781,0.00000824
7.761376,0.00000828
7.759972,0.00000832
7.758568,0.00000836
7.757164,0.00000840
7.755760,0.00000844
7.754355,0.00000848
7.752951,0.00000852
7.751547,0.00000857
7.750143,0.00000861
7.748739,0.00000865
7.747334,0.00000869
7.745930,0.00000874
7.744526,0.00000878
7.743122,0.00000883
7.741718,0.00000887
7.740313,0.00000892
7.738909,0.00000896
7.737505,0.00000901
7.736101,0.00000905
7.734696,0.00000910
7.733292,0.00000915
7.731888,0.00000919
7.730484,0.00000924
7.729080,0.00000929
7.727675,0.00000934
7.726271,0.00000938
7.724867,0.00000943
7.723463,0.00000948
7.722059,0.00000953
7.720654,0.00000958
7.719250,0.00000963
7.717846,0.00000968
7.716442,0.00000973
7.715038,0.00000979
7.713633,0.00000984
7.712229,0.00000989
7.710825,0.00000994
7.709421,0.00001000
7.708017,0.00001005
7.706612,0.00001010
7.705208,0.00001016
7.703804,0.00001021
7.702400,0.00001027
7.700995,0.00001033
7.699591,0.00001038
7.698187,0.00001044
7.696783,0.00001050
7.695379,0.00001056
7.693974,0.00001061
7.692570,0.00001067
7.691166,0.00001073
7.689762,0.00001079
7.688358,0.00001085
7.686953,0.00001091
7.685549,0.00001097
7.684145,0.00001104
7.682741,0.00001110
7.681337,0.00001116
7.679932,0.00001123
7.678528,0.00001129
7.677124,0.00001135
7.675720,0.00001142
7.674316,0.00001149
7.672911,0.00001155
7.671507,0.00001162
7.670103,0.00001169
7.668699,0.00001175
7.667294,0.00001182
7.665890,0.00001189
7.664486,0.00001196
7.663082,0.00001203
7.661678,0.00001210
7.660273,0.00001218
7.658869,0.00001225
7.657465,0.00001232
7.656061,0.00001240
7.654657,0.00001247
7.653252,0.00001255
7.651848,0.00001262
7.650444,0.00001270
7.649040,0.00001278
7.647636,0.00001285
7.646231,0.00001293
7.644827,0.00001301
7.643423,0.00001309
7.642019,0.00001317
7.640615,0.00001326
7.639210,0.00001334
7.637806,0.00001342
7.636402,0.00001351
7.634998,0.00001359
7.633593,0.00001368
7.632189,0.00001376
7.630785,0.00001385
7.629381,0.00001394
7.627977,0.00001403
7.626572,0.00001412
7.625168,0.00001421
7.623764,0.00001430
7.622360,0.00001439
7.620956,0.00001449
7.619551,0.00001458
7.618147,0.00001468
7.616743,0.00001477
7.615339,0.00001487
7.613935,0.00001497
7.612530,0.00001507
7.611126,0.00001517
7.609722,0.00001527
7.608318,0.00001537
7.606914,0.00001547
7.605509,0.00001558
7.604105,0.00001568
7.602701,0.00001579
7.601297,0.00001590
7.599892,0.00001601
7.598488,0.00001611
7.597084,0.00001623
7.595680,0.00001634
7.594276,0.00001645
7.592871,0.00001657
7.591467,0.00001668
7.590063,0.00001680
7.588659,0.00001692
7.587255,0.00001704
7.585850,0.00001716
7.584446,0.00001728
7.583042,0.00001740
7.581638,0.00001753
7.580234,0.00001765
7.578829,0.00001778
7.577425,0.00001791
7.576021,0.00001804
7.574617,0.00001817
7.573213,0.00001830
7.571808,0.00001844
7.570404,0.00001857
7.569000,0.00001871
7.567596,0.00001885
7.566191,0.00001899
7.564787,0.00001913
7.563383,0.00001928
7.561979,0.00001942
7.560575,0.00001957
7.559170,0.00001972
7.557766,0.00001987
7.556362,0.00002002
7.554958,0.00002018
7.553554,0.00002033
7.552149,0.00002049
7.550745,0.00002065
7.549341,0.00002081
7.547937,0.00002097
7.546533,0.00002114
7.545128,0.00002131
7.543724,0.00002148
7.542320,0.00002165
7.540916,0.00002182
7.539512,0.00002200
7.538107,0.00002217
7.536703,0.00002235
7.535299,0.00002254
7.533895,0.00002272
7.532490,0.00002291
7.531086,0.00002310
7.529682,0.00002329
7.528278,0.00002348
7.526874,0.00002368
7.525469,0.00002387
7.524065,0.00002408
7.522661,0.00002428
7.521257,0.00002449
7.519853,0.00002469
7.518448,0.00002491
7.517044,0.00002512
7.515640,0.00002534
7.514236,0.00002556
7.512832,0.00002578
7.511427,0.00002601
7.510023,0.00002624
7.508619,0.00002647
7.507215,0.00002670
7.505811,0.00002694
7.504406,0.00002718
7.503002,0.00002743
7.501598,0.00002768
7.500194,0.00002793
7.498789,0.00002818
7.497385,0.00002844
7.495981,0.00002870
7.494577,0.00002897
7.493173,0.00002924
7.491768,0.00002951
7.490364,0.00002979
7.488960,0.00003007
7.487556,0.00003035
7.486152,0.00003064
7.484747,0.00003094
7.483343,0.00003123
7.481939,0.00003154
7.480535,0.00003184
7.479131,0.00003215
7.477726,0.00003247
7.476322,0.00003279
7.474918,0.00003311
7.473514,0.00003344
7.472110,0.00003378
7.470705,0.00003412
7.469301,0.00003446
7.467897,0.00003481
7.466493,0.00003517
7.465088,0.00003553
7.463684,0.00003590
7.462280,0.00003627
7.460876,0.00003665
7.459472,0.00003703
7.458067,0.00003743
7.456663,0.00003782
7.455259,0.00003823
7.453855,0.00003864
7.452451,0.00003905
7.451046,0.00003948
7.449642,0.00003991
7.448238,0.00004034
7.446834,0.00004079
7.445430,0.00004124
7.444025,0.00004170
7.442621,0.00004217
7.441217,0.00004264
7.439813,0.00004313
7.438409,0.00004362
7.437004,0.00004412
7.435600,0.00004463
7.434196,0.00004515
7.432792,0.00004568
7.431387,0.00004621
7.429983,0.00004676
7.428579,0.00004731
7.427175,0.00004788
7.425771,0.00004846
7.424366,0.00004904
7.422962,0.00004964
7.421558,0.00005025
7.420154,0.00005087
7.418750,0.00005150
7.417345,0.00005215
7.415941,0.00005280
7.414537,0.00005347
7.413133,0.00005415
7.411729,0.00005485
7.410324,0.00005555
7.408920,0.00005628
7.407516,0.00005701
7.406112,0.00005776
7.404708,0.00005853
7.403303,0.00005931
7.401899,0.00006011
7.400495,0.00006092
7.399091,0.00006175
7.397687,0.00006260
7.396282,0.00006347
7.394878,0.00006435
7.393474,0.00006525
7.392070,0.00006617
7.390665,0.00006711
7.389261,0.00006807
7.387857,0.00006906
7.386453,0.00007006
7.385049,0.00007109
7.383644,0.00007214
7.382240,0.00007321
7.380836,0.00007431
7.379432,0.00007543
7.378028,0.00007658
7.376623,0.00007775
7.375219,0.00007895
7.373815,0.00008018
7.372411,0.00008144
7.371007,0.00008273
7.369602,0.00008405
7.368198,0.00008541
7.366794,0.00008679
7.365390,0.00008821
7.363986,0.00008967
7.362581,0.00009116
7.361177,0.00009269
7.359773,0.00009426
7.358369,0.00009587
7.356964,0.00009753
7.355560,0.00009922
7.354156,0.00010096
7.352752,0.00010275
7.351348,0.00010459
7.349943,0.00010647
7.348539,0.00010841
7.347135,0.00011040
7.345731,0.00011245
7.344327,0.00011456
7.342922,0.00011672
7.341518,0.00011895
7.340114,0.00012125
7.338710,0.00012361
7.337306,0.00012604
7.335901,0.00012855
7.334497,0.00013113
7.333093,0.00013380
7.331689,0.00013654
7.330285,0.00013937
7.328880,0.00014229
7.327476,0.00014531
7.326072,0.00014842
7.324668,0.00015164
7.323263,0.00015497
7.321859,0.00015840
7.320455,0.00016195
7.319051,0.00016563
7.317647,0.00016943
7.316242,0.00017337
7.314838,0.00017745
7.313434,0.00018168
7.312030,0.00018606
7.310626,0.00019061
7.309221,0.00019533
7.307817,0.00020023
7.306413,0.00020532
7.305009,0.00021060
7.303605,0.00021610
7.302200,0.00022182
7.300796,0.00022778
7.299392,0.00023398
7.297988,0.00024045
7.296584,0.00024719
7.295179,0.00025423
7.293775,0.00026158
7.292371,0.00026926
7.290967,0.00027729
7.289562,0.00028570
7.288158,0.00029450
7.286754,0.00030372
7.285350,0.00031340
7.283946,0.00032356
7.282541,0.00033424
7.281137,0.00034547
7.279733,0.00035729
7.278329,0.00036974
7.276925,0.00038288
7.275520,0.00039676
7.274116,0.00041143
7.272712,0.00042696
7.271308,0.00044342
7.269904,0.00046088
7.268499,0.00047944
7.267095,0.00049918
7.265691,0.00052022
7.264287,0.00054269
7.262883,0.00056670
7.261478,0.00059242
7.260074,0.00062002
7.258670,0.00064969
7.257266,0.00068167
7.255861,0.00071619
7.254457,0.00075357
7.253053,0.00079413
7.251649,0.00083827
7.250245,0.00088645
7.248840,0.00093920
7.247436,0.00099717
7.246032,0.00106110
7.244628,0.00113191
7.243224,0.00121068
7.241819,0.00129874
7.240415,0.00139775
7.239011,0.00150973
7.237607,0.00163726
7.236203,0.00178362
7.234798,0.00195306
7.233394,0.00215120
7.231990,0.00238558
7.230586,0.00266663
7.229182,0.00300906
7.227777,0.00343437
7.226373,0.00397519
7.224969,0.00468336
7.223565,0.00564620
7.222160,0.00702205
7.220756,0.00912746
7.219352,0.01268475
7.217948,0.01967895
7.216544,0.03714790
7.215139,0.09281272
7.213735,0.11820913
7.212331,0.07925039
7.210927,0.12735654
7.209523,0.16150798
7.208118,0.19704004
7.206714,0.08808381
7.205310,0.05705496
7.203906,0.07633782
7.202502,0.15619838
7.201097,0.09022058
7.199693,0.04327058
7.198289,0.03160545
7.196885,0.03118966
7.195481,0.03839538
7.194076,0.05784661
7.192672,0.11114743
7.191268,0.28613760
7.189864,0.43756890
7.188459,0.44716354
7.187055,0.21040295
7.185651,0.08937999
7.184247,0.05211421
7.182843,0.03981676
7.181438,0.04129746
7.180034,0.06622719
7.178630,0.14856487
7.177226,0.09777689
7.175822,0.04652959
7.174417,0.03626146
7.173013,0.04405442
7.171609,0.08319277
7.170205,0.15333387
7.168801,0.21164195
7.167396,0.18668438
7.165992,0.15424940
7.164588,0.06345456
7.163184,0.03051307
7.161780,0.01832717
7.160375,0.01252145
7.158971,0.00925919
7.157567,0.00721696
7.156163,0.00583864
7.154758,0.00485571
7.153354,0.00412471
7.151950,0.00356284
7.150546,0.00311939
7.149142,0.00276170
7.147737,0.00246792
7.146333,0.00222290
7.144929,0.00201588
7.143525,0.00183897
7.142121,0.00168629
7.140716,0.00155338
7.139312,0.00143680
7.137908,0.00133383
7.136504,0.00124233
7.135100,0.00116058
7.133695,0.00108716
7.132291,0.00102093
7.130887,0.00096094
7.129483,0.00090640
7.128079,0.00085662
7.126674,0.00081106
7.125270,0.00076922
7.123866,0.00073070
7.122462,0.00069513
7.121057,0.00066222
7.119653,0.00063170
7.118249,0.00060333
7.116845,0.00057691
7.115441,0.00055225
7.114036,0.00052920
7.112632,0.00050762
7.111228,0.00048737
7.109824,0.00046836
7.108420,0.00045047
7.107015,0.00043363
7.105611,0.00041774
7.104207,0.00040273
7.102803,0.00038854
7.101399,0.00037511
7.099994,0.00036239
7.098590,0.00035031
7.097186,0.00033885
7.095782,0.00032795
7.094378,0.00031759
7.092973,0.00030772
7.091569,0.00029831
7.090165,0.00028934
7.088761,0.00028078
7.087356,0.00027259
7.085952,0.00026477
7.084548,0.00025729
7.083144,0.00025013
7.081740,0.00024326
7.080335,0.00023668
7.078931,0.00023037
7.077527,0.00022432
7.076123,0.00021850
7.074719,0.00021291
7.073314,0.00020754
7.071910,0.00020237
7.070506,0.00019739
7.069102,0.00019260
7.067698,0.00018798
7.066293,0.00018353
7.064889,0.00017924
7.063485,0.00017510
7.062081,0.00017110
7.060677,0.00016724
7.059272,0.00016351
7.057868,0.00015991
7.056464,0.00015642
7.055060,0.00015305
7.053655,0.00014979
7.052251,0.00014664
7.050847,0.00014358
7.049443,0.00014062
7.048039,0.00013775
7.046634,0.00013497
7.045230,0.00013227
7.043826,0.00012966
7.042422,0.00012712
7.041018,0.00012465
7.039613,0.00012226
7.038209,0.00011994
7.036805,0.00011768
7.035401,0.00011549
7.033997,0.00011336
7.032592,0.00011129
7.031188,0.00010927
7.029784,0.00010731
7.028380,0.00010540
7.026976,0.00010354
7.025571,0.00010174
7.024167,0.00009998
7.022763,0.00009826
7.021359,0.00009659
7.019955,0.00009496
7.018550,0.00009338
7.017146,0.00009183
7.015742,0.00009032
7.014338,0.00008885
7.012933,0.00008741
7.011529,0.00008601
7.010125,0.00008465
7.008721,0.00008331
7.007317,0.00008201
7.005912,0.00008074
7.004508,0.00007949
7.003104,0.00007828
7.001700,0.00007709
7.000296,0.00007593
6.998891,0.00007480
6.997487,0.00007369
6.996083,0.00007261
6.994679,0.00007155
6.993275,0.00007052
6.991870,0.00006950
6.990466,0.00006851
6.989062,0.00006754
6.987658,0.00006659
6.986254,0.00006566
6.984849,0.00006475
6.983445,0.00006386
6.982041,0.00006299
6.980637,0.00006213
6.979232,0.00006130
6.977828,0.00006048
6.976424,0.00005967
6.975020,0.00005888
6.973616,0.00005811
6.972211,0.00005735
6.970807,0.00005661
6.969403,0.00005588
6.967999,0.00005517
6.966595,0.00005447
6.965190,0.00005378
6.963786,0.00005311
6.962382,0.00005245
6.960978,0.00005180
6.959574,0.00005116
6.958169,0.00005054
6.956765,0.00004992
6.955361,0.00004932
6.953957,0.00004873
6.952553,0.00004815
6.951148,0.00004758
6.949744,0.00004702
6.948340,0.00004647
6.946936,0.00004593
6.945531,0.00004540
6.944127,0.00004487
6.942723,0.00004436
6.941319,0.00004386
6.939915,0.00004336
6.938510,0.00004287
6.937106,0.00004239
6.935702,0.00004192
6.934298,0.00004146
6.932894,0.00004101
6.931489,0.00004056
6.930085,0.00004012
6.928681,0.00003968
6.927277,0.00003926
6.925873,0.00003884
6.924468,0.00003843
6.923064,0.00003802
6.921660,0.00003762
6.920256,0.00003723
6.918852,0.00003684
6.917447,0.00003646
6.916043,0.00003608
6.914639,0.00003571
6.913235,0.00003535
6.911830,0.00003499
6.910426,0.00003464
6.909022,0.00003429
6.907618,0.00003395
6.906214,0.00003361
6.904809,0.00003328
6.903405,0.00003295
6.902001,0.00003263
6.900597,0.00003231
6.899193,0.00003200
6.897788,0.00003169
6.896384,0.00003139
6.894980,0.00003109
6.893576,0.00003080
6.892172,0.00003050
6.890767,0.00003022
6.889363,0.00002994
6.887959,0.00002966
6.886555,0.00002938
6.885151,0.00002911
6.883746,0.00002884
6.882342,0.00002858
6.880938,0.00002832
6.879534,0.00002806
6.878129,0.00002781
6.876725,0.00002756
6.875321,0.00002732
6.873917,0.00002707
6.872513,0.00002683
6.871108,0.00002660
6.869704,0.00002636
6.868300,0.00002613
6.866896,0.00002591
6.865492,0.00002568
6.864087,0.00002546
6.862683,0.00002524
6.861279,0.00002503
6.859875,0.00002482
6.858471,0.00002461
6.857066,0.00002440
6.855662,0.00002419
6.854258,0.00002399
6.852854,0.00002379
6.851450,0.00002359
6.850045,0.00002340
6.848641,0.00002321
6.847237,0.00002302
6.845833,0.00002283
6.844428,0.00002265
6.843024,0.00002246
6.841620,0.00002228
6.840216,0.00002210
6.838812,0.00002193
6.837407,0.00002175
6.836003,0.00002158
6.834599,0.00002141
6.833195,0.00002124
6.831791,0.00002108
6.830386,0.00002091
6.828982,0.00002075
6.827578,0.00002059
6.826174,0.00002043
6.824770,0.00002028
6.823365,0.00002012
6.821961,0.00001997
6.820557,0.00001982
6.819153,0.00001967
6.817749,0.00001952
6.816344,0.00001937
6.814940,0.00001923
6.813536,0.00001909
6.812132,0.00001894
6.810727,0.00001881
6.809323,0.00001867
6.807919,0.00001853
6.806515,0.00001840
6.805111,0.00001826
6.803706,0.00001813
6.802302,0.00001800
6.800898,0.00001787
6.799494,0.00001774
6.798090,0.00001762
6.796685,0.00001749
6.795281,0.00001737
6.793877,0.00001724
6.792473,0.00001712
6.791069,0.00001700
6.789664,0.00001688
6.788260,0.00001677
6.786856,0.00001665
6.785452,0.00001654
6.784048,0.00001642
6.782643,0.00001631
6.781239,0.00001620
6.779835,0.00001609
6.778431,0.00001598
6.777026,0.00001587
6.775622,0.00001577
6.774218,0.00001566
6.772814,0.00001556
6.771410,0.00001545
6.770005,0.00001535
6.768601,0.00001525
6.767197,0.00001515
6.765793,0.00001505
6.764389,0.00001495
6.762984,0.00001485
6.761580,0.00001475
6.760176,0.00001466
6.758772,0.00001456
6.757368,0.00001447
6.755963,0.00001438
6.754559,0.00001429
6.753155,0.00001420
6.751751,0.00001410
6.750347,0.00001402
6.748942,0.00001393
6.747538,0.00001384
6.746134,0.00001375
6.744730,0.00001367
6.743325,0.00001358
6.741921,0.00001350
6.740517,0.00001341
6.739113,0.00001333
6.737709,0.00001325
6.736304,0.00001317
6.734900,0.00001309
6.733496,0.00001301
6.732092,0.00001293
6.730688,0.00001285
6.729283,0.00001277
6.727879,0.00001270
6.726475,0.00001262
6.725071,0.00001255
6.723667,0.00001247
6.722262,0.00001240
6.720858,0.00001232
6.719454,0.00001225
6.718050,0.00001218
6.716646,0.00001211
6.715241,0.00001204
6.713837,0.00001197
6.712433,0.00001190
6.711029,0.00001183
6.709624,0.00001176
6.708220,0.00001169
6.706816,0.00001162
6.705412,0.00001156
6.704008,0.00001149
6.702603,0.00001143
6.701199,0.00001136
6.699795,0.00001130
6.698391,0.00001123
6.696987,0.00001117
6.695582,0.00001111
6.694178,0.00001105
6.692774,0.00001098
6.691370,0.00001092
6.689966,0.00001086
6.688561,0.00001080
6.687157,0.00001074
6.685753,0.00001068
6.684349,0.00001063
6.682945,0.00001057
6.681540,0.00001051
6.680136,0.00001045
6.678732,0.00001040
6.677328,0.00001034
6.675924,0.00001028
6.674519,0.00001023
6.673115,0.00001017
6.671711,0.00001012
6.670307,0.00001007
6.668902,0.00001001
6.667498,0.00000996
6.666094,0.00000991
6.664690,0.00000986
6.663286,0.00000980
6.661881,0.00000975
6.660477,0.00000970
6.659073,0.00000965
6.657669,0.00000960
6.656265,0.00000955
6.654860,0.00000950
6.653456,0.00000945
6.652052,0.00000940
6.650648,0.00000936
6.649244,0.00000931
6.647839,0.00000926
6.646435,0.00000921
6.645031,0.00000917
6.643627,0.00000912
6.642223,0.00000908
6.640818,0.00000903
6.639414,0.00000898
6.638010,0.00000894
6.636606,0.00000890
6.635201,0.00000885
6.633797,0.00000881
6.632393,0.00000876
6.630989,0.00000872
6.629585,0.00000868
6.628180,0.00000863
6.626776,0.00000859
6.625372,0.00000855
6.623968,0.00000851
6.622564,0.00000847
6.621159,0.00000843
6.619755,0.00000839
6.618351,0.00000835
6.616947,0.00000831
6.615543,0.00000827
6.614138,0.00000823
6.612734,0.00000819
6.611330,0.00000815
6.609926,0.00000811
6.608522,0.00000807
6.607117,0.00000803
